schema,table,column,comment,col_seq,table_comment
kod,ssumpass_merchant_history,road_nm_cd,ROAD_NM_CD,29,
kod,ssumpass_merchant_history,building_no,BUILDING_NO,30,
kod,ssumpass_merchant_history,sub_building_no,SUB_BUILDING_NO,31,
kod,ssumpass_merchant_history,latitude,LATITUDE,32,
kod,ssumpass_merchant_history,longitude,LONGITUDE,33,
kod,ssumpass_merchant_history,industry_cd,INDUSTRY_CD,34,
kod,ssumpass_merchant_history,reg_date,REG_DATE,35,
kod,ssumpass_merchant_history,update_date,UPDATE_DATE,36,
kod,ssumpass_merchant_history,ssumpass_biz_type,SSUMPASS_BIZ_TYPE,37,
kod,ssumpass_merchant_history,hdfs_upd_dttm,하둡변경일시,38,
kod,ssumpass_merchant_history,pt_reg_m,,39,
kod,timeslot,bnf_prid_stn_sno,혜택기간설정일련번호,1,
kod,timeslot,strt_dttm,시작일시,2,
kod,timeslot,end_dttm,종료일시,3,
kod,timeslot,sys_upd_dttm,시스템수정일시,4,
kod,timeslot,sys_cre_dttm,시스템생성일시,5,
kod,timeslot,hdfs_upd_dttm,하둡변경일시,6,
kod,timeslot_definition,bnf_prid_cri_sno,혜택기간기준일련번호,1,
kod,timeslot_definition,dc_sct_strt_mm,할인구간시작월,2,
kod,timeslot_definition,dc_sct_end_mm,할인구간종료월,3,
kod,timeslot_definition,dd_sct_dc_strt_dd,일구간할인시작일,4,
kod,timeslot_definition,dd_sct_dc_end_dd,일구간할인종료일,5,
kod,timeslot_definition,day_sct_dc_chk_dv_cd,요일구간할인체크구분코드,6,
kod,timeslot_definition,dc_strt_hm,할인시작시분,7,
kod,timeslot_definition,dc_end_hm,할인종료시분,8,
kod,timeslot_definition,sys_upd_dttm,시스템수정일시,9,
kod,timeslot_definition,sys_cre_dttm,시스템생성일시,10,
kod,timeslot_definition,bnf_prid_sno,혜택기간일련번호,11,
kod,timeslot_definition,bnf_hldy_apy_yn,혜택휴일적용여부,12,
kod,timeslot_definition,hdfs_upd_dttm,하둡변경일시,13,
kps,admin_tran,adm_pnt_dsb_sno,관리자포인트지급일련번호,1,
kps,admin_tran,prcs_sno,처리일련번호,2,
kps,admin_tran,pnt_tr_type_cd,포인트거래유형코드,3,
kps,admin_tran,pnt_dv_cd,포인트구분코드,4,
kps,admin_tran,dsb_xng_cnt_trgt_par_no,지급환수대상PAR번호,5,
kps,admin_tran,rqs_amt,요청금액,6,
kps,admin_tran,rwd_dsb_rqs_st_cd,보상지급요청상태코드,7,
kps,admin_tran,rl_dsb_xng_cnt_amt,실제지급환수금액,8,
kps,admin_tran,rlv_st_rsn_cn,해당상태사유내용,9,
kps,admin_tran,sys_cre_dttm,시스템생성일시,10,
kps,admin_tran,sys_upd_dttm,시스템수정일시,11,
kps,admin_tran,apv_tr_yn,승인거래여부,12,
kps,admin_tran,rwd_id,보상ID,13,
kps,admin_tran,nr_no,NR번호,14,
kps,admin_tran,cncl_st_cd,취소상태코드,15,
kps,admin_tran,mbr_id,회원ID,16,
kps,admin_tran,svc_id,서비스ID,17,
kps,admin_tran,ka_id,KA_ID,18,
kps,admin_tran,rwd_no,보상번호,19,
kps,admin_tran,pnt_plcy_id,포인트정책ID,20,
kps,admin_tran,pnt_plcy_nm,포인트정책명,21,
kps,admin_tran,pnt_plcy_type_cd,포인트정책유형코드,22,
kps,admin_tran,org_tr_nr_no,원거래NR번호,23,
kps,admin_tran,dsb_bowr_grp_id,지급부담주체그룹ID,24,
kps,admin_tran,org_crd_par_no,원카드PAR번호,25,
kps,admin_tran,pnt_bowr_grd_id,포인트부담주체등급ID,26,
kps,admin_tran,tr_oca_crd_svc_id,거래원인카드서비스ID,27,
kps,admin_tran,shre_rate_prcs_ptim_cri_amt,분담비율처리시기준금액,28,
kps,admin_tran,shre_rate_prcs_rate,분담비율처리비율,29,
kps,admin_tran,lmt_xcpt_type_cd,한도제외유형코드,30,
kps,admin_tran,outs_lnk_tr_cd_val,외부연동거래코드값,31,
kps,admin_tran,oca_amt,원인금액,32,
kps,admin_tran,agg_rflc_type_cd,집계반영유형코드,33,
kps,admin_tran,hdfs_upd_dttm,하둡변경일시,34,
kps,admin_tran,pt_cre_dt,,35,
kps,kps_pnt_itg_clt_tr,pnt_itg_clt_tr_sno,포인트통합집금거래일련번호,1,
kps,kps_pnt_itg_clt_tr,itg_clt_id,통합집금ID,2,
kps,kps_pnt_itg_clt_tr,tran_id,트랜잭션ID,3,
kps,kps_pnt_itg_clt_tr,pnt_itg_clt_type_cd,포인트통합집금유형코드,4,
kps,kps_pnt_itg_clt_tr,pnt_tr_type_cd,포인트거래유형코드,5,
kps,kps_pnt_itg_clt_tr,pnt_itg_clt_amt,포인트통합집금금액,6,
kps,kps_pnt_itg_clt_tr,mbr_id,회원ID,7,
kps,kps_pnt_itg_clt_tr,pnt_tr_trgt_val,포인트거래대상값,8,
kps,kps_pnt_itg_clt_tr,dph_pnt_tr_trgt_val,발신포인트거래대상값,9,
kps,kps_pnt_itg_clt_tr,rcv_pnt_tr_trgt_val,수신포인트거래대상값,10,
kps,kps_pnt_itg_clt_tr,pnt_plcy_id,포인트정책ID,11,
kps,kps_pnt_itg_clt_tr,pnt_plcy_type_cd,포인트정책유형코드,12,
kps,kps_pnt_itg_clt_tr,pnt_plcy_nm,포인트정책명,13,
kps,kps_pnt_itg_clt_tr,apv_tr_yn,승인거래여부,14,
kps,kps_pnt_itg_clt_tr,apv_dt,승인일자,15,
kps,kps_pnt_itg_clt_tr,apv_dttm,승인일시,16,
kps,kps_pnt_itg_clt_tr,pnt_itg_clt_rs_cd,포인트통합집금결과코드,17,
kps,kps_pnt_itg_clt_tr,pnt_tr_id,포인트거래ID,18,
kps,kps_pnt_itg_clt_tr,sys_cre_dttm,시스템생성일시,19,
kps,kps_pnt_itg_clt_tr,sys_upd_dttm,시스템수정일시,20,
kps,kps_pnt_itg_clt_tr,hdfs_upd_dttm,하둡변경일시,21,
kps,mb_gfct,mb_gfct_id,모바일상품권ID,1,모바일상품권원장
kps,mb_gfct,mb_gfct_bran_plcy_id,모바일상품권브랜드정책ID,2,모바일상품권원장
kps,mb_gfct,mb_gfct_gpt_plcy_id,모바일상품권권종정책ID,3,모바일상품권원장
kps,mb_gfct,mb_gfct_gpt_plcy_nm,모바일상품권권종정책명,4,모바일상품권원장
kps,mb_gfct,asp_id,ASP_ID,5,모바일상품권원장
kps,mb_gfct,ka_id,KA_ID,6,모바일상품권원장
kps,mb_gfct,crd_pnt_plcy_id,카드포인트정책ID,7,모바일상품권원장
kps,mb_gfct,nr_no,NR번호,8,모바일상품권원장
kps,mb_gfct,mb_gfct_amt,모바일상품권금액,9,모바일상품권원장
kps,mb_gfct,mb_gfct_buy_amt,모바일상품권구매금액,10,모바일상품권원장
kps,mb_gfct,mb_gfct_res_amt,모바일상품권잔여금액,11,모바일상품권원장
kps,mb_gfct,sll_dttm,판매일시,12,모바일상품권원장
kps,mb_gfct,last_gift_dttm,최종선물일시,13,모바일상품권원장
kps,mb_gfct,exn_dt,만료일자,14,모바일상품권원장
kps,mb_gfct,mb_gfct_byr_id,모바일상품권구매자ID,15,모바일상품권원장
kps,mb_gfct,mbr_id,회원ID,16,모바일상품권원장
kps,mb_gfct,par_no,PAR번호,17,모바일상품권원장
kps,mb_gfct,mb_gfct_st_cd,모바일상품권상태코드,18,모바일상품권원장
kps,mb_gfct,clr_ptm_type_cd,정산시점유형코드,19,모바일상품권원장
kps,mb_gfct,mb_gfct_sll_st_cd,모바일상품권판매상태코드,20,모바일상품권원장
kps,mb_gfct,tr_tmcnt,거래횟수,21,모바일상품권원장
kps,mb_gfct,sys_cre_dttm,시스템생성일시,22,모바일상품권원장
kps,mb_gfct,sys_upd_dttm,시스템수정일시,23,모바일상품권원장
kps,mb_gfct,mb_gfct_rtn_amt,모바일상품권반환금액,24,모바일상품권원장
kps,mb_gfct,af_prcs_dtl_dttm,후처리상세일시,25,모바일상품권원장
kps,mb_gfct,dc_bnf_sno,할인혜택일련번호,26,모바일상품권원장
kps,mb_gfct,dc_bnf_cd,할인혜택코드,27,모바일상품권원장
kps,mb_gfct,dc_famt_frte_dv_cd,할인정액정률구분코드,28,모바일상품권원장
kps,mb_gfct,dc_val,할인값,29,모바일상품권원장
kps,mb_gfct,hdfs_upd_dttm,하둡변경일시,30,모바일상품권원장
kps,mb_gfct_tr,mb_gfct_tr_sno,모바일상품권거래일련번호,1,모바일상품권거래
kps,mb_gfct_tr,tr_dt,거래일자,2,모바일상품권거래
kps,mb_gfct_tr,tr_dttm,거래일시,3,모바일상품권거래
kps,mb_gfct_tr,asp_id,ASP_ID,4,모바일상품권거래
kps,mb_gfct_tr,ka_id,KA_ID,5,모바일상품권거래
kps,mb_gfct_tr,mb_gfct_id,모바일상품권ID,6,모바일상품권거래
kps,mb_gfct_tr,mb_gfct_grp_id,모바일상품권그룹ID,7,모바일상품권거래
kps,mb_gfct_tr,mb_gfct_bran_plcy_id,모바일상품권브랜드정책ID,8,모바일상품권거래
kps,mb_gfct_tr,mb_gfct_gpt_plcy_id,모바일상품권권종정책ID,9,모바일상품권거래
kps,mb_gfct_tr,mb_gfct_gpt_plcy_nm,모바일상품권권종정책명,10,모바일상품권거래
kps,mb_gfct_tr,crd_pnt_plcy_id,카드포인트정책ID,11,모바일상품권거래
kps,mb_gfct_tr,nr_no,NR번호,12,모바일상품권거래
kps,mb_gfct_tr,tran_id,트랜잭션ID,13,모바일상품권거래
kps,mb_gfct_tr,pnt_tr_type_cd,포인트거래유형코드,14,모바일상품권거래
kps,mb_gfct_tr,tr_dscr,거래설명,15,모바일상품권거래
kps,mb_gfct_tr,apv_tr_yn,승인거래여부,16,모바일상품권거래
kps,mb_gfct_tr,mb_gfct_dc_amt,모바일상품권할인금액,17,모바일상품권거래
kps,mb_gfct_tr,tr_amt,거래금액,18,모바일상품권거래
kps,mb_gfct_tr,tr_af_bala,거래후잔액,19,모바일상품권거래
kps,mb_gfct_tr,mbr_id,회원ID,20,모바일상품권거래
kps,mb_gfct_tr,par_no,PAR번호,21,모바일상품권거래
kps,mb_gfct_tr,pnt_occr_crd_par_no,포인트발생카드PAR번호,22,모바일상품권거래
kps,mb_gfct_tr,svc_id,서비스ID,23,모바일상품권거래
kps,mb_gfct_tr,svc_nm,서비스명,24,모바일상품권거래
kps,mb_gfct_tr,mc_id,가맹점ID,25,모바일상품권거래
kps,mb_gfct_tr,mc_nm,가맹점명,26,모바일상품권거래
kps,mb_gfct_tr,mc_bu_amt,가맹점부담금액,27,모바일상품권거래
kps,mb_gfct_tr,af_prcr_cd,후처리결과코드,28,모바일상품권거래
kps,mb_gfct_tr,af_prcs_dtl_dttm,후처리상세일시,29,모바일상품권거래
kps,mb_gfct_tr,org_tr_nr_no,원거래NR번호,30,모바일상품권거래
kps,mb_gfct_tr,sys_cre_dttm,시스템생성일시,31,모바일상품권거래
kps,mb_gfct_tr,sys_upd_dttm,시스템수정일시,32,모바일상품권거래
kps,mb_gfct_tr,hdfs_upd_dttm,하둡변경일시,33,모바일상품권거래
kps,pnt_corp_tran,corp_pnt_py_wd_sno,법인포인트입출금일련번호,1,
kps,pnt_corp_tran,apv_dt,승인일자,2,
kps,pnt_corp_tran,ka_id,KA_ID,3,
kps,pnt_corp_tran,pnt_dv_cd,포인트구분코드,4,
kps,pnt_corp_tran,pnt_plcy_id,포인트정책ID,5,
kps,pnt_corp_tran,pnt_plcy_type_cd,포인트정책유형코드,6,
kps,pnt_corp_tran,pnt_plcy_nm,포인트정책명,7,
kps,pnt_corp_tran,pnt_tr_type_cd,포인트거래유형코드,8,
kps,pnt_corp_tran,tr_amt,거래금액,9,
kps,pnt_corp_tran,tr_af_bala,거래후잔액,10,
kps,pnt_corp_tran,apv_tr_yn,승인거래여부,11,
kps,pnt_corp_tran,acum_tr_yn,누적거래여부,12,
kps,pnt_corp_tran,apv_dttm,승인일시,13,
kps,pnt_corp_tran,nr_no,NR번호,14,
kps,pnt_corp_tran,org_tr_nr_no,원거래NR번호,15,
kps,pnt_corp_tran,dsb_bowr_grp_id,지급부담주체그룹ID,16,
kps,pnt_corp_tran,pnt_bowr_grd_id,포인트부담주체등급ID,17,
kps,pnt_corp_tran,cncl_st_cd,취소상태코드,18,
kps,pnt_corp_tran,pnt_occr_crd_par_no,포인트발생카드PAR번호,19,
kps,pnt_corp_tran,tr_oca_svc_id,거래원인서비스ID,20,
kps,pnt_corp_tran,corp_pnt_dsb_trgt_par_no,법인포인트지급대상PAR번호,21,
kps,pnt_corp_tran,corp_pnt_dsb_trgt_svc_id,법인포인트지급대상서비스ID,22,
kps,pnt_corp_tran,dc_bnf_cd,할인혜택코드,23,
kps,pnt_corp_tran,dc_bnf_sno,할인혜택일련번호,24,
kps,pnt_corp_tran,stlm_mc_id,결제가맹점ID,25,
kps,pnt_corp_tran,mc_type_cd,가맹점유형코드,26,
kps,pnt_corp_tran,ab_tr_lm_type_cd,이상거래제한유형코드,27,
kps,pnt_corp_tran,asp_id,ASP_ID,28,
kps,pnt_corp_tran,tr_dscr,거래설명,29,
kps,pnt_corp_tran,adm_pnt_dsb_sno,관리자포인트지급일련번호,30,
kps,pnt_corp_tran,pnt_tr_id,포인트거래ID,31,
kps,pnt_corp_tran,sys_cre_dttm,시스템생성일시,32,
kps,pnt_corp_tran,sys_upd_dttm,시스템수정일시,33,
kps,pnt_corp_tran,dnt_pnt_type_cd,기부포인트유형코드,34,
kps,pnt_corp_tran,mbr_id,회원ID,35,
kps,pnt_corp_tran,tran_id,트랜잭션ID,36,
kps,pnt_corp_tran,acqr_id,매입사ID,37,
kps,pnt_corp_tran,ar_amt_clr_ka_id,선수금정산KA_ID,38,
kps,pnt_corp_tran,vat_xcpt_amt,부가가치세제외금액,39,
kps,pnt_corp_tran,hdfs_upd_dttm,하둡변경일시,40,
kps,pnt_disc_grade,par_no,PAR번호,1,
kps,pnt_disc_grade,nr_no,NR번호,2,
kps,pnt_disc_grade,org_tr_nr_no,원거래NR번호,3,
kps,pnt_disc_grade,apv_dt,승인일자,4,
kps,pnt_disc_grade,apv_dttm,승인일시,5,
kps,pnt_disc_grade,apv_tr_yn,승인거래여부,6,
kps,pnt_disc_grade,tr_pnt_amt,거래포인트금액,7,
kps,pnt_disc_grade,bnf_type_cd,혜택유형코드,8,
kps,pnt_disc_grade,mm_acum_pnt_amt,월누적포인트금액,9,
kps,pnt_disc_grade,sys_cre_dttm,시스템생성일시,10,
kps,pnt_disc_grade,sys_upd_dttm,시스템수정일시,11,
kps,pnt_disc_grade,dc_bnf_sno,할인혜택일련번호,12,
kps,pnt_disc_grade,dc_bnf_cd,할인혜택코드,13,
kps,pnt_disc_grade,pnt_plcy_id,포인트정책ID,14,
kps,pnt_disc_grade,dsb_bowr_grp_id,지급부담주체그룹ID,15,
kps,pnt_disc_grade,bnf_nm,혜택명,16,
kps,pnt_disc_grade,last_cncl_yn,최종취소여부,17,
kps,pnt_disc_grade,hdfs_upd_dttm,하둡변경일시,18,
kps,pnt_disc_grade,pt_apv_dt,,19,
kps,pnt_disc_grade_history,par_no,PAR번호,1,
kps,pnt_disc_grade_history,nr_no,NR번호,2,
kps,pnt_disc_grade_history,prcs_sno,처리일련번호,3,
kps,pnt_disc_grade_history,apv_dt,승인일자,4,
kps,pnt_disc_grade_history,apv_dttm,승인일시,5,
kps,pnt_disc_grade_history,apv_tr_yn,승인거래여부,6,
kps,pnt_disc_grade_history,tr_pnt_amt,거래포인트금액,7,
kps,pnt_disc_grade_history,apv_amt,승인금액,8,
kps,pnt_disc_grade_history,mm_acum_pnt_amt,월누적포인트금액,9,
kps,pnt_disc_grade_history,grd_cri_amt,등급기준금액,10,
kps,pnt_disc_grade_history,pnt_acmr,포인트적립률,11,
kps,pnt_disc_grade_history,pnt_plcy_id,포인트정책ID,12,
kps,pnt_disc_grade_history,pnt_dv_cd,포인트구분코드,13,
kps,pnt_disc_grade_history,dsb_bowr_grp_id,지급부담주체그룹ID,14,
kps,pnt_disc_grade_history,pnt_bowr_grd_id,포인트부담주체등급ID,15,
kps,pnt_disc_grade_history,dc_bnf_sno,할인혜택일련번호,16,
kps,pnt_disc_grade_history,dc_bnf_cd,할인혜택코드,17,
kps,pnt_disc_grade_history,bnf_nm,혜택명,18,
kps,pnt_disc_grade_history,sys_cre_dttm,시스템생성일시,19,
kps,pnt_disc_grade_history,sys_upd_dttm,시스템수정일시,20,
kps,pnt_disc_grade_history,hdfs_upd_dttm,하둡변경일시,21,
kps,pnt_disc_grade_history,pt_apv_dt,,22,
kps,pnt_tran,pnt_tr_id,포인트거래ID,1,
kps,pnt_tran,apv_dttm,승인일시,2,
kps,pnt_tran,apv_dt,승인일자,3,
kps,pnt_tran,mbr_id,회원ID,4,
kps,pnt_tran,pnt_tr_trgt_val,포인트대상PAR번호및회원ID,5,
kps,pnt_tran,tr_amt,거래금액,6,
kps,pnt_tran,tr_af_bala,거래후잔액,7,
kps,pnt_tran,pnt_dv_cd,포인트구분코드,8,
kps,pnt_tran,pnt_tr_type_cd,포인트적립유형코드,9,
kps,pnt_tran,apv_tr_yn,승인거래여부,10,
kps,pnt_tran,acum_tr_yn,누적거래여부,11,
kps,pnt_tran,nr_no,NR번호,12,
kps,pnt_tran,pnt_occr_crd_par_no,포인트발생카드PAR번호,13,
kps,pnt_tran,dc_bnf_cd,혜택유형코드,14,
kps,pnt_tran,dc_bnf_sno,할인일련번호,15,
kps,pnt_tran,asp_id,ASP_ID,16,
kps,pnt_tran,svc_id,서비스ID,17,
kps,pnt_tran,exn_dt,지급거래시포인트만료일자,18,
kps,pnt_tran,tr_dscr,거래설명내용,19,
kps,pnt_tran,adm_pnt_dsb_sno,관리자지급요청배치ID,20,
kps,pnt_tran,sys_cre_dttm,CREATED,21,
kps,pnt_tran,sys_upd_dttm,UPDATED,22,
kps,pnt_tran,ka_id,KA_ID,23,
kps,pnt_tran,cncl_extn_pnt_amt,취소소멸포인트금액,24,
kps,pnt_tran,pnt_plcy_id,포인트정책ID,25,
kps,pnt_tran,rep_ka_id,지급주체KA_ID,26,
kps,pnt_tran,pnt_plcy_type_cd,포인트정책유형코드,27,
kps,pnt_tran,pnt_plcy_nm,포인트정책명,28,
kps,pnt_tran,cstm_pnt_use_prity,복합결제캐시사용우선순위,29,
kps,pnt_tran,ppnt_wth_rate,포인트당가치비율,30,
kps,pnt_tran,org_tr_nr_no,포인트정책명,31,
kps,pnt_tran,cncl_st_cd,원거래NR번호,32,
kps,pnt_tran,dsb_bowr_grp_id,지급부담주체그룹ID,33,
kps,pnt_tran,pnt_bowr_grd_id,포인트부담주체등급ID,34,
kps,pnt_tran,tr_oca_svc_id,거래원인카드서비스ID,35,
kps,pnt_tran,grd_cri_amt,등급결정근거구간금액,36,
kps,pnt_tran,pnt_dsb_amt_aplr,포인트지급금액적용률,37,
kps,pnt_tran,tsfr_trgt_yn,이체대상여부,38,
kps,pnt_tran,acqr_dv_cd,가맹점매입사유형코드,39,
kps,pnt_tran,stlm_mc_id,실제결제가맹점ID,40,
kps,pnt_tran,ab_tr_lm_type_cd,이상거래제한유형코드,41,
kps,pnt_tran,corp_pnt_tr_id,포인트법인거래ID,42,
kps,pnt_tran,tran_id,트랜잭션ID,43,
kps,pnt_tran,acqr_id,매입사ID,44,
kps,pnt_tran,ar_amt_clr_ka_id,선수금정산KA_ID,45,
kps,pnt_tran,hdfs_upd_dttm,하둡변경일시,46,
kps,pnt_tran,vat_xcpt_amt,부가가치세제외금액,47,
kps,pnt_tran,pnt_tr_sub_type_cd,포인트거래세부유형코드,48,
kps,pnt_tran,apv_dtl_dttm,승인상세일시,49,
kst,expiry_remind,vl_prid_nfct_sno,일련번호,1,
kst,expiry_remind,rv_plcy_id,스탬프마일리지정책ID,2,
kst,expiry_remind,plcy_type_cd,정책유형코드,3,
kst,expiry_remind,mbr_id,회원ID,4,
kst,expiry_remind,prea_nfct_dt,예정알림일자,5,
kst,expiry_remind,data_cre_dttm,시스템생성일시,6,
kst,expiry_remind,hdfs_upd_dttm,하둡변경일시,7,
kst,expiry_remind,pt_cre_dt,,8,
kst,mc_mapping,stmp_usep_mapng_sno,일련번호,1,
kst,mc_mapping,stamp_id,STAMP_ID,2,
kst,mc_mapping,mc_id,가맹점ID,3,
kst,mc_mapping,asp_id,ASP_ID,4,
kst,mc_mapping,acqr_dv_cd,가맹점유형코드,5,
kst,mc_mapping,mc_nm,가맹점명,6,
kst,mc_mapping,data_cre_dttm,시스템생성일시,7,
kst,mc_mapping,rv_plcy_id,스탬프마일리지정책ID,8,
kst,mc_mapping,plcy_type_cd,정책유형코드,9,
kst,mc_mapping,hdfs_upd_dttm,하둡변경일시,10,
kst,mileage_card,mlg_crd_id,마일리지카드ID,1,
kst,mileage_card,jbef_mlg_crd_id,직전마일리지카드ID,2,
kst,mileage_card,asp_id,ASP_ID,3,
kst,mileage_card,mlg_plcy_id,마일리지정책ID,4,
kst,mileage_card,mbr_id,회원ID,5,
kst,mileage_card,crnt_crd_acum_amt,현재카드누적금액,6,
kst,mileage_card,exn_dt,만료일자,7,
kst,mileage_card,mlg_act_st_cd,마일리지활성상태코드,8,
kst,mileage_card,mlg_dtl_st_cd,마일리지상세상태코드,9,
kst,mileage_card,data_cre_dttm,시스템생성일시,10,
kst,mileage_card,data_upd_dttm,시스템수정일시,11,
kst,mileage_card,rwd_kd_cd,보상종류코드,12,
kst,mileage_card,rwd_id,보상ID,13,
kst,mileage_card,rwd_no,보상번호,14,
kst,mileage_card,rwd_prcr_cd,보상처리결과코드,15,
kst,mileage_card,hdfs_upd_dttm,하둡변경일시,16,
kst,mileage_card,pt_upd_m,,17,
kst,mileage_history,mlg_crd_hist_sno,일련번호,1,
kst,mileage_history,asp_id,ASP_ID,2,
kst,mileage_history,mlg_plcy_id,마일리지정책ID,3,
kst,mileage_history,mbr_id,회원ID,4,
kst,mileage_history,rlt_mlg_crd_id,마일리지카드ID,5,
kst,mileage_history,rv_tr_type_cd,적립거래유형코드,6,
kst,mileage_history,rv_prcs_amt,실제처리금액,7,
kst,mileage_history,crd_cri_acum_bef_amt,카드기준누적이전금액,8,
kst,mileage_history,crd_cri_acum_aft_amt,카드기준누적이후금액,9,
kst,mileage_history,stlm_mc_id,가맹점ID,10,
kst,mileage_history,acqr_dv_cd,가맹점유형코드,11,
kst,mileage_history,nr_no,NR번호,12,
kst,mileage_history,tr_occr_dtl_dttm,거래발생상세일시,13,
kst,mileage_history,org_tr_nr_no,원거래NR번호,14,
kst,mileage_history,tr_cncl_st_cd,거래취소상태코드,15,
kst,mileage_history,rwd_kd_cd,보상종류코드,16,
kst,mileage_history,rwd_id,보상ID,17,
kst,mileage_history,rwd_no,보상번호,18,
kst,mileage_history,rwd_st_cd,보상상태코드,19,
kst,mileage_history,data_cre_dttm,시스템생성일시,20,
kst,mileage_history,data_upd_dttm,시스템수정일시,21,
kst,mileage_history,rqs_amt,요청금액,22,
kst,mileage_history,tr_af_crd_st_cd,거래후카드상태코드,23,
kst,mileage_history,rv_trgt_amt,실처리금액,24,
kst,mileage_history,stmp_rqs_type_cd,스탬프요청유형코드,25,
kst,mileage_history,rwd_prcr_cd,보상처리결과코드,26,
kst,mileage_history,hdfs_upd_dttm,하둡변경일시,27,
kst,mileage_policy,mlg_plcy_id,마일리지정책ID,1,
kst,mileage_policy,mlg_plcy_nm,마일리지정책명,2,
kst,mileage_policy,mlg_plcy_strt_dttm,마일리지정책시작일시,3,
kst,mileage_policy,mlg_plcy_use_yn,마일리지정책사용여부,4,
kst,mileage_policy,rv_type_cd,적립유형코드,5,
kst,mileage_policy,rv_cri_val,적립기준값,6,
kst,mileage_policy,rwd_kd_cd,보상종류코드,7,
kst,mileage_policy,rwd_id,보상ID,8,
kst,mileage_policy,cutm_rwd_yn,커스텀보상여부,9,
kst,mileage_policy,cmpl_goal_amt,완성목표금액,10,
kst,mileage_policy,exn_type_cd,만료유형코드,11,
kst,mileage_policy,exn_cri_dt,만료기준일자,12,
kst,mileage_policy,exn_prea_nfct_prid_dcnt,만료예정알림주기값,13,
kst,mileage_policy,asp_id,ASP_ID,14,
kst,mileage_policy,data_cre_dttm,시스템생성일시,15,
kst,mileage_policy,data_upd_dttm,시스템수정일시,16,
kst,mileage_policy,bymc_rv_psbl_max_val,가맹점별적립가능최대값,17,
kst,mileage_policy,mlg_plcy_end_dttm,마일리지정책종료일시,18,
kst,mileage_policy,mlg_plcy_lwr_type_cd,마일리지정책하위유형코드,19,
kst,mileage_policy,mc_rv_lm_init_type_cd,가맹점적립제한초기화유형코드,20,
kst,mileage_policy,hdfs_upd_dttm,하둡변경일시,21,
kst,req_history,stmp_rv_hist_sno,일련번호,1,
kst,req_history,mbr_id,회원ID,2,
kst,req_history,asp_id,ASP_ID,3,
kst,req_history,mti_cd,MTI승인구분코드,4,
kst,req_history,data_cre_dttm,시스템생성일시,5,
kst,req_history,pcs_cd,프로세싱코드,6,
kst,req_history,stlm_mc_id,가맹점ID,7,
kst,req_history,acqr_dv_cd,가맹점유형코드,8,
kst,req_history,nr_no,NR번호,9,
kst,req_history,apv_tr_par_no,승인거래PAR번호,10,
kst,req_history,apv_dtl_dttm,승인상세일시,11,
kst,req_history,org_tr_nr_no,원거래NR번호,12,
kst,req_history,prcr_cd,처리결과오류코드,13,
kst,req_history,tid,TID,14,
kst,req_history,rv_rqs_amt,총포인트사용후금액,15,
kst,req_history,hdfs_upd_dttm,하둡변경일시,16,
kst,reward_history,stmp_rwd_hist_sno,일련번호,1,
kst,reward_history,rwd_cncl_dv_cd,보상취소구분코드,2,
kst,reward_history,stmp_plcy_id,스탬프정책ID,3,
kst,reward_history,mbr_id,회원ID,4,
kst,reward_history,asp_id,ASP_ID,5,
kst,reward_history,rwd_kd_cd,보상종류코드,6,
kst,reward_history,rwd_id,보상ID,7,
kst,reward_history,nr_no,NR번호,8,
kst,reward_history,rwd_no,보상번호,9,
kst,reward_history,rwd_st_cd,보상상태코드,10,
kst,reward_history,apv_dtl_dttm,승인상세일시,11,
kst,reward_history,org_tr_nr_no,원거래NR번호,12,
kst,reward_history,rwd_rtrv_st_cd,보상회수상태코드,13,
kst,reward_history,cncl_apv_dtl_dttm,취소승인상세일시,14,
kst,reward_history,data_cre_dttm,시스템생성일시,15,
kst,reward_history,data_upd_dttm,시스템수정일시,16,
kst,reward_history,hdfs_upd_dttm,하둡변경일시,17,
kst,stamp_card,stmp_crd_sno,스탬프카드ID,1,
kst,stamp_card,data_cre_dttm,시스템생성일시,2,
kst,stamp_card,data_upd_dttm,시스템수정일시,3,
kst,stamp_card,stmp_plcy_id,스탬프정책ID,4,
kst,stamp_card,mbr_id,회원ID,5,
kst,stamp_card,crnt_rv_pcnt,현재적립개수,6,
kst,stamp_card,rv_crd_cmpl_pcnt,적립카드완성개수,7,
kst,stamp_card,stmp_rv_type_cd,스탬프적립유형코드,8,
kst,stamp_card,exn_dt,만료일자,9,
kst,stamp_card,rv_crd_act_st_cd,적립카드활성상태코드,10,
kst,stamp_card,stmp_dtl_st_cd,스탬프상세상태코드,11,
kst,stamp_card,rwd_kd_cd,보상종류코드,12,
kst,stamp_card,rwd_id,보상ID,13,
kst,stamp_card,vl_prid_chg_psbl_yn,유효기간변경가능여부,14,
kst,stamp_card,rwd_no,보상번호,15,
kst,stamp_card,tot_tr_ccnt,총거래건수,16,
kst,stamp_card,crnt_acum_amt,실시간누적금액,17,
kst,stamp_card,rwd_prcr_cd,보상처리결과코드,18,
kst,stamp_card,hdfs_upd_dttm,하둡변경일시,19,
kst,stamp_history,seq,SEQ,1,
kst,stamp_history,stmp_rv_type_cd,스탬프적립유형코드,2,
kst,stamp_history,stmp_plcy_id,스탬프정책ID,3,
kst,stamp_history,mbr_id,회원ID,4,
